Date,Open,High,Low,Close,Adjusted_close,Volume
2026-01-20,2.02,2.18,1.965,2.13,2.13,996852
2026-01-21,2.3,2.4,2.12,2.16,2.16,1021408
2026-01-22,2.1,2.19,1.99,2.15,2.15,934584
2026-01-23,2.11,2.34,2.11,2.3,2.3,1324362
2026-01-27,2.32,2.36,2.15,2.25,2.25,980626
2026-01-28,2.4,2.85,2.4,2.74,2.74,1818879
2026-01-29,2.74,2.74,2.57,2.67,2.67,924879
2026-01-30,2.63,2.64,2.48,2.5,2.5,849407
2026-02-02,2.35,2.39,2.27,2.32,2.32,954683
2026-02-03,2.38,2.5,2.36,2.45,2.45,556999
2026-02-04,2.49,2.62,2.49,2.54,2.54,433626
2026-02-05,2.55,2.85,2.54,2.82,2.82,2175586
2026-02-06,2.78,2.85,2.54,2.84,2.84,1246327
2026-02-09,3.05,3.18,2.95,2.98,2.98,1849938
2026-02-10,3.03,3.23,3.01,3.18,3.18,2109596
2026-02-11,3.25,3.25,3.13,3.2,3.2,909707
2026-02-12,3.2,3.38,3.1,3.24,3.24,601351
2026-02-13,3.11,3.11,2.93,3,3,2301582
2026-02-16,3.15,3.16,3.02,3.02,3.02,606909
2026-02-17,3.05,3.18,2.92,3.09,3.09,1466799
2026-02-18,2.97,3,2.87,2.94,2.94,627095
2026-02-19,2.95,3.14,2.9,2.95,2.95,252923
2026-02-20,3.05,3.25,2.96,3.03,3.03,740124
2026-02-23,3.09,3.2,3.01,3.19,3.19,711478
2026-02-24,3.19,3.36,3.12,3.22,3.22,986527
2026-02-25,3.22,3.22,3.08,3.13,3.13,438199
2026-02-26,3.1,3.2,3.05,3.11,3.11,2902790
2026-02-27,3.08,3.19,2.95,2.98,2.98,738829
2026-03-02,2.9,3.06,2.88,2.98,2.98,785812
2026-03-03,3.04,3.17,2.92,2.94,2.94,646950
2026-03-04,2.83,2.87,2.73,2.85,2.85,711735
2026-03-05,2.9,3.12,2.9,3.12,3.12,193890
2026-03-06,3.12,3.12,2.86,2.92,2.92,638512
